"host_total_listings_count","room_type","latitude","longitude","bathrooms","bedrooms","beds","price","security_deposit","cleaning_fee","availability_365","number_of_reviews"
6,"Private room",42.3902475442636,-71.0089773436899,1,1,1,326,8,70,0,3
1,"Private room",42.2976381244726,-71.1139925245693,1,1,1,160,1,81,0,0
1,"Entire home/apt",42.3626415367424,-71.054077809522,2,2,3,302,49,97,0,8
1,"Entire home/apt",42.2947465649508,-71.115809743661,1.5,3,3,110,34,59,0,1
4,"Entire home/apt",42.3603361315084,-71.0653019705215,1,1,3,147,2,2,0,5
1,"Entire home/apt",42.2704695237987,-71.0755673320014,1.5,6,10,349,49,4,81,1
1,"Entire home/apt",42.3652005459484,-71.0582346720831,1,1,1,110,1,1,327,182
1,"Entire home/apt",42.3442788439473,-71.0897900847126,1,1,1,59,1,82,0,11
4,"Private room",42.348806853436,-71.0681283633885,2,1,1,360,24,80,317,75
1,"Private room",42.3485117820443,-71.1679681298996,1,1,1,360,8,61,363,20
2,"Private room",42.3332301801755,-71.1018110081669,1,1,1,286,1,1,312,8
2,"Entire home/apt",42.3739492533674,-71.0612812323863,1,1,1,57,1,61,111,28
25,"Private room",42.3246599185507,-71.0578197301444,1,1,2,67,2,4,365,0
1,"Entire home/apt",42.3391832163202,-71.0781845021329,1,2,2,110,1,74,0,10
2,"Entire home/apt",42.2829054562721,-71.132676738995,1,2,2,48,39,96,347,34
1,"Entire home/apt",42.3232036465545,-71.1084401376608,1,0,1,8,8,1,0,0
630,"Entire home/apt",42.3523597934826,-71.0738894439861,1,2,2,87,45,23,83,5
31,"Private room",42.3160341951397,-71.0810493525535,1,1,1,360,34,74,365,1
2,"Private room",42.3684976318243,-71.0337061035172,1,1,1,11,1,3,60,178
1,"Entire home/apt",42.3498136615265,-71.1320853464017,1,0,1,355,1,1,75,19
1,"Private room",42.3714486721243,-71.0609404171028,1,0,1,184,1,1,179,0
8,"Private room",42.3512668108078,-71.0786947536192,1.5,1,1,57,1,61,303,59
364,"Entire home/apt",42.3482312340715,-71.048301252346,1,1,1,52,2,4,348,0
3,"Private room",42.2717613118203,-71.1675924126962,1.5,2,2,301,1,67,97,197
1,"Shared room",42.3009385152861,-71.1126775819728,1,1,1,319,1,70,89,1
1,"Private room",42.3281767361363,-71.1006095723886,1,1,1,296,24,2,0,24
1,"Entire home/apt",42.311451561717,-71.1193803642597,1,1,3,72,24,77,159,36
4,"Private room",42.3529913137015,-71.1396518142117,1,1,1,326,1,1,358,7
18,"Entire home/apt",42.358811715919,-71.062596603004,1,0,1,93,24,82,158,24
982,"Entire home/apt",42.3323390154229,-71.1110399510863,2,3,3,88,2,4,352,0
1,"Private room",42.3288669969322,-71.1097447505533,1,1,1,335,1,55,341,59
982,"Entire home/apt",42.346851994984,-71.0779951821494,1.5,2,2,93,1,4,360,3
9,"Entire home/apt",42.3572179020524,-71.0705022779778,1,0,1,117,1,1,152,69
1,"Private room",42.3313892603,-71.0426816815126,1,1,1,347,8,70,0,34
1,"Private room",42.3517967149939,-71.1374475190582,1,1,2,342,1,1,158,12
2,"Entire home/apt",42.3783742562141,-71.0309053798599,1,3,6,355,49,82,274,110
1,"Private room",42.3498170587323,-71.1497341351049,2,1,1,330,2,2,65,30
5,"Private room",42.376539424949,-71.0377238139077,2,1,1,301,2,48,139,64
1,"Entire home/apt",42.3122702601972,-71.1008609090975,1.5,2,4,72,1,74,0,10
49,"Entire home/apt",42.3430903102481,-71.0738216429078,1,0,1,47,1,113,4,0
3,"Entire home/apt",42.3769473553049,-71.0302302366481,1,2,2,147,14,113,343,11
1,"Private room",42.326800017261,-71.1065297581677,1,1,1,271,1,1,109,0
630,"Entire home/apt",42.3569227570818,-71.0609237034503,1,2,2,87,45,23,81,0
1,"Entire home/apt",42.2759795785313,-71.1269931328303,1,1,3,356,1,1,310,4
4,"Entire home/apt",42.3143357161388,-71.1164149780023,1,3,3,197,1,74,318,22
2,"Private room",42.3600790106009,-71.0669656571213,1,1,1,15,34,74,74,87
7,"Entire home/apt",42.3493275945213,-71.0608788989155,1.5,3,6,56,34,36,155,0
6,"Private room",42.3172820621298,-71.0519712057832,1,1,2,301,1,1,65,84
31,"Private room",42.3173583544276,-71.0797205688807,1,1,1,239,34,74,365,1
182,"Entire home/apt",42.3505437476864,-71.0890212993854,1,1,2,196,2,47,174,0
630,"Entire home/apt",42.3453783932056,-71.1020192061195,1,1,1,66,45,112,61,8
2,"Private room",42.3450159199081,-71.0803023798202,1,1,1,13,49,88,315,81
30,"Private room",42.3617248289536,-71.1271615227339,1,1,1,309,1,74,99,34
1,"Entire home/apt",42.3659185235361,-71.0531419142005,1,1,1,110,1,1,3,10
14,"Entire home/apt",42.3657094828403,-71.0556029777091,1,1,1,32,1,77,314,271
9,"Entire home/apt",42.3574425603508,-71.069031907398,1,1,1,97,1,1,209,53
1,"Entire home/apt",42.3597370489459,-71.0655463592694,1,2,2,147,1,82,0,1
3,"Private room",42.2895967512735,-71.0661924943449,1,1,1,286,49,82,278,0
2,"Entire home/apt",42.3506244658327,-71.0948602322723,1,1,1,106,24,82,56,13
5,"Private room",42.3187334891637,-71.0536316962313,1,1,1,310,1,61,216,7
1,"Entire home/apt",42.3654286259198,-71.0521880457061,1,3,3,83,1,1,0,3
364,"Entire home/apt",42.3651775028622,-71.0684595305623,2,2,2,97,2,4,185,0
1,"Entire home/apt",42.2882581130672,-71.1130669179636,1,1,2,52,2,61,314,138
9,"Entire home/apt",42.3440498831694,-71.0936583804732,1,0,2,87,1,4,359,0
2,"Private room",42.3181987308832,-71.101772187611,1,1,1,22,1,1,64,0
982,"Entire home/apt",42.3497338167816,-71.0605232110554,2,2,2,87,1,4,335,1
1,"Shared room",42.3464809816357,-71.1384857154069,1,1,1,246,8,81,0,2
364,"Entire home/apt",42.3452106892722,-71.0982227938578,1,1,1,293,1,4,355,0
982,"Entire home/apt",42.3450618359944,-71.1017252324405,2,2,2,96,1,4,360,9
40,"Entire home/apt",42.3746539007546,-71.0590849021438,1,2,2,188,49,27,283,6
1,"Entire home/apt",42.3500190033334,-71.1701803745164,1,1,1,32,1,3,335,28
2,"Private room",42.3582285200854,-71.069857301604,1,1,1,37,24,89,345,69
2,"Entire home/apt",42.3510915476868,-71.0667766706998,1,1,2,65,27,4,194,29
1,"Entire home/apt",42.2737772078587,-71.1792573829018,1,0,2,326,1,1,350,6
2,"Private room",42.3334702730815,-71.109118001707,1,1,1,335,8,35,55,1
3,"Private room",42.360445330652,-71.1311335442897,1,1,1,217,24,61,0,22
3,"Private room",42.3494065158544,-71.0870738621596,1,0,1,76,1,4,361,0
982,"Entire home/apt",42.345068553196,-71.1014387482336,2,2,2,91,1,4,360,3
6,"Private room",42.3894049630298,-71.0078040295343,1,1,1,268,8,70,0,3
1,"Private room",42.3178804668036,-71.0401767168868,1,1,1,286,1,1,52,0
6,"Entire home/apt",42.3412134217344,-71.0757105405123,2,2,2,202,14,108,166,268
1,"Private room",42.3331170907068,-71.1064428055807,1,1,1,258,1,100,57,36
7,"Private room",42.336566240772,-71.0799134079515,1,1,1,316,14,66,18,7
630,"Entire home/apt",42.3396058913253,-71.1557270894269,1,2,2,97,45,23,99,3
4,"Entire home/apt",42.3464156085811,-71.1410465851159,2,2,3,145,8,82,31,1
339,"Entire home/apt",42.3432652195614,-71.1006166667873,2,2,3,200,1,4,173,11
1,"Entire home/apt",42.3354091889063,-71.0289750354676,2,1,2,231,45,108,350,5
1,"Entire home/apt",42.3344839838929,-71.0755656470836,1,1,2,360,49,95,128,27
982,"Entire home/apt",42.3284940509281,-71.110384784322,1,1,1,40,2,4,360,0
2,"Entire home/apt",42.3162733022481,-71.1021568104517,1,1,3,47,2,70,244,145
505,"Entire home/apt",42.3449140734467,-71.0798869974286,2,2,2,253,1,17,329,7
30,"Private room",42.3592749785114,-71.1401366423112,1,1,1,301,1,74,152,8
6,"Entire home/apt",42.3428580491019,-71.0733930453225,1,1,1,78,45,56,319,24
2,"Entire home/apt",42.3380771614161,-71.0750928463679,1,1,1,110,40,82,297,13
11,"Private room",42.31574419767,-71.0887571610016,1,1,1,310,1,1,359,2
31,"Private room",42.3156838446674,-71.0806057438251,1,1,1,205,34,74,365,1
1,"Entire home/apt",42.3508299417969,-71.1641055755412,2,2,2,72,8,1,0,14
2,"Private room",42.3175133737432,-71.0538635387325,1,1,1,217,8,74,344,158
1,"Private room",42.3512477273227,-71.0869702300939,2,1,1,57,1,82,334,17
2,"Entire home/apt",42.3420773657401,-71.0845653222493,1,1,1,57,8,82,69,100
1,"Entire home/apt",42.3384942123645,-71.1553437366909,1,2,2,27,24,70,0,2
1,"Private room",42.3409130786672,-71.0958035251806,1,1,1,321,1,81,46,0
3,"Private room",42.2709011497842,-71.0787503065005,1,1,2,319,27,74,353,33
982,"Entire home/apt",42.343305432504,-71.1014892054779,2,2,2,88,1,4,360,2
2,"Entire home/apt",42.2968852313396,-71.1140229252646,1,2,2,110,1,1,321,3
1,"Entire home/apt",42.3794828940456,-71.0651176700731,2,1,1,101,50,73,0,13
630,"Entire home/apt",42.3396350125551,-71.0501609494087,2,2,2,318,45,15,92,4
9,"Entire home/apt",42.2907259610064,-71.1330208594017,2,3,4,117,51,36,155,1
1,"Private room",42.3538519379449,-71.1220968122177,1,1,1,301,1,1,0,0
1,"Entire home/apt",42.3571977809577,-71.071588100531,1,1,1,50,1,1,0,2
1,"Private room",42.3714538592095,-71.0329494188071,1,1,1,8,1,1,307,50
1,"Private room",42.333636287869,-71.1110299744189,1,1,1,248,3,1,0,2
85,"Entire home/apt",42.3598902550979,-71.0643642983833,1,0,1,110,1,89,126,16
4,"Private room",42.3509750263222,-71.1722259132881,1,1,1,11,1,1,168,1
26,"Entire home/apt",42.3547604524456,-71.0736797996714,1,1,1,87,1,1,316,16
1,"Private room",42.3426091086055,-71.1422932996324,1,1,1,187,1,1,0,4
1,"Entire home/apt",42.3472728413363,-71.0947309527878,1,1,1,360,1,61,0,1
1,"Private room",42.3447188320843,-71.1449225075025,1,1,1,295,1,1,119,27
11,"Private room",42.3561436617155,-71.1371207281723,2.5,1,1,258,1,95,365,1
1,"Private room",42.3403223930073,-71.0909613759496,1,1,1,271,1,1,220,1
982,"Entire home/apt",42.351178739363,-71.0612203503561,2,2,2,82,1,4,360,0
1,"Shared room",42.3529352881755,-71.1277139400676,1,1,1,271,1,1,0,1
1,"Entire home/apt",42.3773532193311,-71.0624186984693,1,1,2,129,1,88,155,5
1,"Entire home/apt",42.3392509308739,-71.1595968431833,1,1,2,147,49,4,0,2
1,"Private room",42.3521825139391,-71.1424343616886,2,1,1,348,2,74,352,1
1,"Entire home/apt",42.3536167579653,-71.0773942234172,1,0,1,110,28,82,2,24
3,"Private room",42.3047633571677,-71.1139592829821,1,1,1,355,1,1,168,0
1,"Entire home/apt",42.3600979292194,-71.0678006140085,1,1,1,83,14,67,0,25
2,"Entire home/apt",42.3455171616984,-71.06939492584,1,2,2,103,27,88,353,83
3,"Private room",42.3205394353757,-71.041511814482,1,1,1,36,8,35,275,5
8,"Private room",42.2982843173422,-71.0800438863494,1,1,1,301,1,1,358,3
1,"Entire home/apt",42.383624684059,-71.0202322570605,1,2,2,67,19,82,347,70
5,"Private room",42.36050504574,-71.1449033889058,1,1,1,239,34,82,331,4
1,"Entire home/apt",42.3544661069816,-71.0601098462116,1,2,2,188,34,88,0,7
1,"Private room",42.3222646112859,-71.1041481524198,1,1,1,118,1,1,0,0
2,"Private room",42.3669205251118,-71.038285286748,1,1,1,256,8,81,36,109
3,"Private room",42.3084387354507,-71.0463958220319,2.5,1,1,335,1,1,349,214
1,"Private room",42.3273959644559,-71.1050828246082,1,1,1,310,1,3,329,69
13,"Entire home/apt",42.3571174826214,-71.0617996576146,1,1,1,83,3,62,271,7
1,"Entire home/apt",42.3318584877047,-71.1119558148482,1,1,2,16,27,67,0,6
339,"Entire home/apt",42.3639001032594,-71.0699701804912,2,2,3,174,1,4,0,1
1,"Entire home/apt",42.3452209102478,-71.0630913590747,1,0,2,103,2,66,23,5
2,"Entire home/apt",42.3657627588464,-71.0573561236276,1,1,1,57,8,1,329,175
3,"Entire home/apt",42.3542563345996,-71.0769150646275,1,1,2,117,24,89,141,9
2,"Private room",42.3654267677846,-71.0677301770656,1,1,2,12,27,1,35,31
8,"Entire home/apt",42.3536281419178,-71.0780259872224,1,0,1,346,7,36,105,9
13,"Private room",42.2939345761616,-71.0646176203465,1,1,1,326,27,70,167,3
1,"Private room",42.3050946586719,-71.1134719752911,1,1,1,301,1,1,66,66
3,"Private room",42.348667013494,-71.0937243084917,1,1,1,17,8,1,74,45
1,"Private room",42.3302560294189,-71.099619328096,2,6,1,254,1,1,0,2
4,"Private room",42.3088519003385,-71.1164317597169,1,1,1,326,8,67,80,182
630,"Entire home/apt",42.3396118304824,-71.0495905938022,2,2,1,36,45,22,96,3
30,"Private room",42.3608805864732,-71.1413996671085,1,1,1,312,1,74,79,50
2,"Entire home/apt",42.3548402877062,-71.1645954869042,1,2,2,103,34,113,360,0
3,"Entire home/apt",42.3259250666131,-71.1110486303066,2,2,3,130,1,1,365,2
1,"Private room",42.3208101080101,-71.0472368783633,1,1,1,8,1,1,0,0
4,"Private room",42.3541228594484,-71.1304857316918,1,1,1,335,1,1,278,1
13,"Private room",42.3093603968698,-71.0640548716929,1,1,1,261,8,73,287,9
6,"Entire home/apt",42.3493484152846,-71.094397661667,1,2,3,143,34,24,3,0
2,"Private room",42.3213649514202,-71.1132310591862,1,1,1,310,1,1,0,12
2,"Entire home/apt",42.357376002939,-71.0535094294326,2,2,3,227,8,101,190,112
24,"Private room",42.3046174347236,-71.0708286403728,1,1,1,230,49,82,278,6
1,"Entire home/apt",42.3390220824441,-71.0770421091775,1,2,2,181,8,104,0,5
982,"Entire home/apt",42.3509463872033,-71.0621303270723,2,2,2,92,1,4,360,0
2,"Private room",42.3666603909518,-71.0531557753869,1,1,1,360,8,82,328,106
16,"Private room",42.383907080542,-71.0787859580647,1,1,1,335,2,77,164,20
2,"Private room",42.3185775709552,-71.1062777972917,1,1,1,360,2,2,130,103
40,"Entire home/apt",42.3592826091235,-71.0715032478305,1,0,1,88,49,9,308,0
58,"Entire home/apt",42.3537628837932,-71.0742391071326,1.5,2,2,223,1,1,362,20
2,"Entire home/apt",42.3484179571488,-71.0417825129206,1,1,3,42,14,97,200,2
2,"Entire home/apt",42.349314361895,-71.0876955920454,1,1,1,157,2,97,350,41
2,"Private room",42.3666209323659,-71.0554342909217,1,1,1,346,1,1,0,29
1,"Entire home/apt",42.3528779205655,-71.0785853063683,1,0,1,83,2,101,0,3
30,"Private room",42.3607237397805,-71.1414733982852,1,1,1,307,2,74,75,51
1,"Entire home/apt",42.3510315964081,-71.0627888663886,1,1,1,130,1,1,0,0
1,"Private room",42.3645778431095,-71.0561825522982,1,1,1,27,1,1,51,94
18,"Entire home/apt",42.3571403942978,-71.0685890591196,1,1,2,50,24,70,317,106
1,"Private room",42.3488078734163,-71.1408108411261,1,1,1,316,8,87,0,7
1,"Private room",42.3389184876129,-71.0839683925722,1,1,1,279,8,3,0,3
1,"Private room",42.3383798570848,-71.0498201879288,1.5,1,1,337,1,1,0,0
1,"Private room",42.3157976590237,-71.1169629985698,1,1,1,286,1,55,0,9
1,"Private room",42.3678237057212,-71.0570831527588,1,1,1,17,27,55,73,24
6,"Private room",42.3167340638679,-71.0533781747788,1,1,2,305,1,1,345,82
6,"Entire home/apt",42.3511761752094,-71.0471058696531,1,2,2,188,24,36,351,0
79,"Entire home/apt",42.3314269796631,-71.1173440618032,1,2,1,27,3,89,90,0
1,"Private room",42.3513510076124,-71.1284470661564,1,1,1,271,1,1,0,0
18,"Entire home/apt",42.357605963909,-71.0638543337954,1,0,1,97,24,82,150,2
26,"Entire home/apt",42.3372636561697,-71.0763273150135,1.5,2,2,147,49,27,346,60
1,"Entire home/apt",42.3597485751946,-71.0661781843085,1,2,2,110,8,74,96,53
1,"Private room",42.3535350893938,-71.138240974244,1,1,1,187,1,1,0,3
1,"Private room",42.324747605745,-71.0876381740576,1,1,1,334,2,51,351,4
13,"Private room",42.3552798024862,-71.1344990726089,2,1,1,296,1,3,78,117
25,"Entire home/apt",42.3264125478159,-71.1244858770164,1,1,2,32,49,19,334,0
5,"Entire home/apt",42.3314957391355,-71.0562293994378,2,4,7,163,34,36,322,30
9,"Private room",42.366149161371,-71.0394397126569,3,1,1,187,1,81,106,135
2,"Shared room",42.3096322896975,-71.1162184826517,1,1,1,301,1,3,340,96
1,"Entire home/apt",42.2971550770339,-71.1119035568528,2,5,6,147,22,62,254,47
2,"Entire home/apt",42.3391888324258,-71.1461665638638,1,1,1,57,1,67,60,12
630,"Entire home/apt",42.3511152339142,-71.0665643790161,1,1,2,16,45,8,78,2
7,"Entire home/apt",42.3718629525177,-71.0602318239504,1,0,1,132,1,1,177,8
1,"Entire home/apt",42.3173500405163,-71.1077293926162,1,1,1,347,2,67,129,25
16,"Private room",42.3832966863447,-71.0784171682021,1,1,1,284,2,77,238,3
1,"Private room",42.3439284779716,-71.1002149595183,1,1,1,325,2,3,154,1
2,"Private room",42.3224960851307,-71.1147579207166,1,1,2,310,1,1,0,8
1,"Entire home/apt",42.3750789779239,-71.0608474876534,2,3,5,272,49,47,79,0
1,"Private room",42.3524430778737,-71.0630887980368,1,1,1,359,24,101,0,0
3,"Private room",42.3247738752964,-71.0871039585568,1.5,1,1,271,1,82,59,7
11,"Private room",42.3372096176121,-71.0847830456426,1,1,1,310,14,82,47,48
1,"Entire home/apt",42.3663621262239,-71.059529575048,2,2,2,216,3,36,67,0
1,"Entire home/apt",42.3565832571038,-71.071499308938,1,1,1,110,2,3,0,2
630,"Entire home/apt",42.3492030980425,-71.0803699737388,1,1,1,66,45,111,73,29
982,"Entire home/apt",42.3434756094032,-71.0995856809936,1,1,1,36,1,4,360,0
1,"Entire home/apt",42.3421089712134,-71.0794000809645,1,1,2,163,1,88,8,8
1,"Private room",42.3606372004095,-71.0667859338995,1,1,1,246,1,1,3,0
1,"Private room",42.3447451767379,-71.0702568565189,1,1,1,8,1,1,0,0
4,"Private room",42.2767750092297,-71.1346880279852,1,1,2,230,8,82,355,3
11,"Private room",42.3191124009799,-71.0961642756861,1.5,1,1,316,1,81,305,16
1,"Entire home/apt",42.3453272905111,-71.0666577561809,1,1,2,88,34,89,99,3
2,"Private room",42.3599524677931,-71.1280121285485,1,1,1,65,49,101,89,1
49,"Private room",42.3499983854485,-71.1047035452876,1,1,1,83,2,61,315,0
1,"Entire home/apt",42.3516974954322,-71.1251059355777,1,1,2,37,24,61,144,38
2,"Private room",42.3129970854886,-71.1093051248385,1,1,1,16,1,1,354,26
1,"Entire home/apt",42.3527708783996,-71.0812058525295,1,1,1,130,1,82,257,11
1,"Entire home/apt",42.3335645434384,-71.0714124118791,1,1,1,110,34,55,351,22
1,"Private room",42.3582451683765,-71.1530680132223,1.5,1,2,301,8,3,354,55
4,"Private room",42.3077679724147,-71.1162578904719,1,1,2,348,8,74,90,155
1,"Entire home/apt",42.3783135166887,-71.0381546042198,1,1,3,354,34,2,52,19
1,"Private room",42.3519925864697,-71.1309817813397,1,2,2,271,1,1,0,0
1,"Private room",42.3492156621891,-71.0991031155714,2.5,1,4,319,14,3,0,5
1,"Private room",42.3176624272604,-71.040513427571,1,1,1,310,1,35,0,3
1,"Private room",42.3261443421196,-71.074536584048,1,0,1,290,1,1,360,0
11,"Private room",42.3563328743866,-71.1386750060265,3,1,1,187,1,95,340,1
364,"Entire home/apt",42.3286117671414,-71.1122436575062,2,2,1,97,2,4,352,0
2,"Private room",42.3145102191143,-71.0839634033116,1,1,1,256,1,1,41,34
1,"Entire home/apt",42.3517671267213,-71.0876535937608,1,0,1,218,2,108,157,28
1,"Entire home/apt",42.3598910178169,-71.0655533252278,1,1,1,98,24,82,20,8
3,"Private room",42.3178166860894,-71.0913548402505,1.5,1,1,217,1,81,104,12
2,"Private room",42.3462644263621,-71.1029598463601,1,1,1,271,1,1,0,3
2,"Entire home/apt",42.3496812387831,-71.0568092451147,2,2,2,247,1,19,284,39
79,"Entire home/apt",42.3478574949749,-71.088607344703,1,1,2,62,24,88,117,23
4,"Entire home/apt",42.3432916348738,-71.087376630504,1,0,1,78,1,95,62,21
16,"Private room",42.3827047835036,-71.0787717835819,1,1,1,310,1,70,232,5
1,"Private room",42.3502513166955,-71.132848699865,1,1,1,271,1,3,139,41
1,"Entire home/apt",42.3394348516694,-71.0800578728427,1,1,2,98,27,82,65,106
13,"Entire home/apt",42.3516704292871,-71.1341232856174,2,4,4,51,56,4,0,15
4,"Entire home/apt",42.3450394843462,-71.0621350483488,2,3,4,281,49,36,8,61
14,"Entire home/apt",42.3496799577006,-71.0862689802339,1,1,2,72,1,89,318,5
1,"Private room",42.3502941876196,-71.0860715347519,1,1,1,27,1,1,0,1
1,"Private room",42.3257670536907,-71.0582538412458,1,1,1,335,1,1,55,0
1,"Private room",42.3690854954767,-71.0392492281597,1,2,2,119,27,67,62,0
1,"Entire home/apt",42.342968054823,-71.0875776602806,1,1,1,107,49,2,0,1
9,"Private room",42.3534861534786,-71.1667805321271,1,1,1,301,1,55,337,12
11,"Entire home/apt",42.3459165812031,-71.0919372176265,1,0,1,76,1,4,63,1
1,"Entire home/apt",42.3051983093598,-71.1184391148298,1,0,1,17,1,1,122,3
8,"Private room",42.3529514292895,-71.0731414402651,2,1,1,62,1,35,133,8
1,"Entire home/apt",42.3435216336382,-71.0961394644549,1,0,1,47,17,113,148,54
2,"Private room",42.3593920061272,-71.1302533485489,1,1,1,334,1,3,354,1
8,"Entire home/apt",42.3467646516488,-71.0783528239843,1,2,2,182,1,82,327,17
1,"Entire home/apt",42.3488084227218,-71.0889771479656,1,1,1,57,1,85,0,16
1,"Entire home/apt",42.3466365126886,-71.0739897495261,1,2,2,176,1,77,0,1
1,"Private room",42.3807136843946,-71.0330060758636,1,1,1,360,24,67,361,13
1,"Entire home/apt",42.3839579530452,-71.0677108263327,1,1,1,110,24,61,67,20
1,"Entire home/apt",42.356563186404,-71.0699659672811,1,1,1,119,27,108,39,17
4,"Entire home/apt",42.3499839824549,-71.0613096752935,1,1,2,78,8,82,143,37
2,"Entire home/apt",42.3437014744813,-71.0692183274204,1,1,2,83,27,88,355,96
9,"Private room",42.3817968669638,-71.0844564211494,1,1,1,326,2,2,75,4
1,"Entire home/apt",42.337803352686,-71.1540894062924,1,1,2,17,14,95,307,2
158,"Entire home/apt",42.352869718357,-71.080484180931,2,2,2,167,1,46,257,2
1,"Entire home/apt",42.3503194931619,-71.0817935767752,1,1,1,130,1,1,3,0
1,"Private room",42.3127303633202,-71.0926772373132,1.5,1,1,301,1,1,343,9
3,"Entire home/apt",42.3518392597152,-71.0802814054535,1.5,2,2,188,24,36,0,43
1,"Entire home/apt",42.3492206846134,-71.066914079276,1,2,2,110,1,1,0,24
1,"Entire home/apt",42.3584915694152,-71.0684416114707,1,2,2,235,2,30,80,31
1,"Shared room",42.3402797958584,-71.1432737737273,1,1,1,256,1,1,0,2
1,"Entire home/apt",42.311919758366,-71.1032659355619,1.5,2,3,342,27,82,0,12
1,"Private room",42.2772780724289,-71.0851844678472,1,1,1,246,1,1,100,32
3,"Entire home/apt",42.3797997168025,-71.0332513579009,1,2,2,17,2,4,157,35
1,"Entire home/apt",42.3483634178695,-71.0829645190614,1,1,2,98,12,2,100,15
